detector_type,rule_id,category,pattern,matched_phrase,expected_term,severity,confidence,retrieved_papers,source
tortured_phrase,TP-03651,tortured_phrase,"""medical care the board""",medical care the board,healthcare management,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03652,tortured_phrase,"""cozy shell""",cozy shell,secure shell,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03653,tortured_phrase,"""counterfeit honey bee state""",counterfeit honey bee state,Artificial Bee Colony (ABC),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03654,tortured_phrase,"""Intel(R) Center""",Intel(R) Center,Intel(R) Core,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03655,tortured_phrase,"""corrosive mine seepage""",corrosive mine seepage,acidic mine drainage,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03656,tortured_phrase,"""customary least squares""",customary least squares,ordinary least squares,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03657,tortured_phrase,"""high-layered include space""",high-layered include space,high-dimensional feature space,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03658,tortured_phrase,"""speaker recognizable proof""",speaker recognizable proof,speaker verification,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03659,tortured_phrase,"""remarkable words"" AND ""speech processing""",remarkable words,unique words,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03660,tortured_phrase,"""table pursuit""",table pursuit,tabu search,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03661,tortured_phrase,"""brief highlight"" AND ""temporal feature""",brief highlight,temporal feature,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03662,tortured_phrase,"""ailment stages""",ailment stages,disease stages,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03663,tortured_phrase,"""mimicked toughening""",mimicked toughening,simulated annealing (SA),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03664,tortured_phrase,"""proficiency esteem""",proficiency esteem,efficiency value,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03665,tortured_phrase,"""ghastly productivity""",ghastly productivity,spectral efficiency,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03666,tortured_phrase,"""differential condition"" AND ""fragmentary request""",differential condition,differential equation AND order,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03667,tortured_phrase,"""high-quality of provider""",high-quality of provider,quality of service (QoS),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03668,tortured_phrase,"""0.33-birthday celebration""",0.33-birthday celebration,third party,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03669,tortured_phrase,"""hyper-variable areas""",hyper-variable areas,hypervariable regions,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03670,tortured_phrase,"""intense respiratory pain disorder""",intense respiratory pain disorder,acute respiratory distress syndrome (ARDS),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03671,tortured_phrase,"""savvy cell phones""",savvy cell phones,smart phones,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03672,tortured_phrase,"""linguistics introduction"" AND ""semantic orientation""",linguistics introduction,semantic orientation,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03673,tortured_phrase,"""wi-wiwireless""",wi-wiwireless,???,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03674,tortured_phrase,"""solo realizing""",solo realizing,unsupervised learning,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03675,tortured_phrase,"""illness distinguishing proof""",illness distinguishing proof,disease identification,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03676,tortured_phrase,"""blood-mind boundary""",blood-mind boundary,Blood Brain Barrier (BBB),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03677,tortured_phrase,"""murder chain""",murder chain,kill chain,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03678,tortured_phrase,"""preparation blunders""",preparation blunders,training errors (?),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03679,tortured_phrase,"""dispersion arrange""",dispersion arrange,distribution network,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03680,tortured_phrase,"""coefficient of connection"" AND ""coefficient of correlation""",coefficient of connection,coefficient of correlation,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03681,tortured_phrase,"""vegetative electron microscopy""",vegetative electron microscopy,low-energy electron microscopy,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03682,tortured_phrase,"""clinical consideration industry""",clinical consideration industry,healthcare industry,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03683,tortured_phrase,"""hub assault""",hub assault,node attack,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03684,tortured_phrase,"""Crohn's ailment""",Crohn's ailment,Crohn's disease,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03685,tortured_phrase,"""general data security regulation""",general data security regulation,General Data Protection Regulation (GDPR),medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03686,tortured_phrase,"""political decision framework""",political decision framework,voting system,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03687,tortured_phrase,"""enrollment capacities"" AND ""activation functions""",enrollment capacities,activation functions,medium,0.87,15,🤷_tortured.csv
tortured_phrase,TP-03688,tortured_phrase,"""slanted attractive field""",slanted attractive field,inclined magnetic field,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03689,tortured_phrase,"""disguised state"" AND ""hidden state""",disguised state,hidden state,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03690,tortured_phrase,"""measure of blunder""",measure of blunder,error rate,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03691,tortured_phrase,"""mobile sales rep issue""",mobile sales rep issue,traveling salesman problem,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03692,tortured_phrase,"""infinitesimal life forms""",infinitesimal life forms,bacteria,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03693,tortured_phrase,"""automated philosophy""",automated philosophy,automated methodology,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03694,tortured_phrase,"""feed-ahead network""",feed-ahead network,feedforward network,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03695,tortured_phrase,"""canny devices""",canny devices,smart devices,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03696,tortured_phrase,"""bosom picture""",bosom picture,mamography,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03697,tortured_phrase,"""sight misfortune""",sight misfortune,vision loss,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03698,tortured_phrase,"""Fast Fourier Theorem""",Fast Fourier Theorem,Fast Fourier Transform (FFT),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03699,tortured_phrase,"""Big information investigation""",Big information investigation,Big Data Analytics (BDA),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03700,tortured_phrase,"""bank steadiness""",bank steadiness,financial stability,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03701,tortured_phrase,"""citric corrosive""",citric corrosive,citric acid,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03702,tortured_phrase,"""warm image"" AND ""thermal image""",warm image,thermal image,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03703,tortured_phrase,"""irregular hunt""",irregular hunt,random search,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03704,tortured_phrase,"""consistently interspaced""",consistently interspaced,clustered regularly interspaced short palindromic repeats (CRISPR),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03705,tortured_phrase,"""Restrictive Irregular Field""",Restrictive Irregular Field,Conditional Random Field (CRF),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03706,tortured_phrase,"""scientific image category""",scientific image category,medical image classification,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03707,tortured_phrase,"""fluid precious stone presentation""",fluid precious stone presentation,liquid crystal display (LCD),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03708,tortured_phrase,"""nutrient B1"" AND ""vitamin""",nutrient B1,vitamin B1,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03709,tortured_phrase,"""fresh set"" AND ""crisp set""",fresh set,crisp set,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03710,tortured_phrase,"""greenly orchestrated""",greenly orchestrated,Green-synthesized,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03711,tortured_phrase,"""bacterial prosperity""",bacterial prosperity,bacterial growth,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03712,tortured_phrase,"""LSTM Neural organization""",LSTM Neural organization,LSTM Neural Network,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03713,tortured_phrase,"""cruel esteem""",cruel esteem,mean value,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03714,tortured_phrase,"""Multi-Head Self-Consideration""",Multi-Head Self-Consideration,Multi-Head Self-Attention,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03715,tortured_phrase,"""savvy lock""",savvy lock,smart lock,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03716,tortured_phrase,"""Guide Decrease"" AND ""MapReduce""",Guide Decrease,MapReduce,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03717,tortured_phrase,"""small and medium-sized associations""",small and medium-sized associations,small and medium-sized enterprises (SMEs),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03718,tortured_phrase,"""CRISPR qualities""",CRISPR qualities,CRISPR genes,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03719,tortured_phrase,"""fourth modern insurgency""",fourth modern insurgency,fourth industrial revolution,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03720,tortured_phrase,"""stochastic-inclination drop""",stochastic-inclination drop,standard gradient descent (SGD),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03721,tortured_phrase,"""vitality bills""",vitality bills,energy bills,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03722,tortured_phrase,"""miniaturised scale life forms""",miniaturised scale life forms,micro-organisms,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03723,tortured_phrase,"""cloudiness contamination""",cloudiness contamination,air pollution,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03724,tortured_phrase,"""sampling reputation""",sampling reputation,pattern recognition,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03725,tortured_phrase,"""unending ailments""",unending ailments,chronic diseases,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03726,tortured_phrase,"""moo light""",moo light,low light,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03727,tortured_phrase,"""impalement time""",impalement time,execution time,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03728,tortured_phrase,"""discrete wavelet convert""",discrete wavelet convert,discrete wavelet transform,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03729,tortured_phrase,"""K-Nearest acquaintances""",K-Nearest acquaintances,K-nearest neighbors,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03730,tortured_phrase,"""rebellious innovation""",rebellious innovation,disruptive innovation,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03731,tortured_phrase,"""tilt and block""",tilt and block,Slope and intercept,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03732,tortured_phrase,"""splendor contrasts""",splendor contrasts,brightness contrasts,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03733,tortured_phrase,"""incendiary maladies""",incendiary maladies,inflammatory disorders,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03734,tortured_phrase,"""voice pursuit""",voice pursuit,voice search/query,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03735,tortured_phrase,"""center shell nanoparticles""",center shell nanoparticles,core shell nanoparticles,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03736,tortured_phrase,"""board cointegration""",board cointegration,panel cointegration,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03737,tortured_phrase,"""inactive warmth""",inactive warmth,latent heat,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03738,tortured_phrase,"""instatement stage""",instatement stage,initialization phase,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03739,tortured_phrase,"""hidden Markov fashion""",hidden Markov fashion,hidden Markov model,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03740,tortured_phrase,"""fluid precious stone presentations""",fluid precious stone presentations,liquid crystal display,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03741,tortured_phrase,"""sham alarm""",sham alarm,false alarm,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03742,tortured_phrase,"""pessimistic collision""",pessimistic collision,negative effect,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03743,tortured_phrase,"""spiral premise capability""",spiral premise capability,radial basis function (RBF),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03744,tortured_phrase,"""over edge flow""",over edge flow,cross-border flow,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03745,tortured_phrase,"""expense work"" AND ""loss function""",expense work,loss function,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03746,tortured_phrase,"""talk appraisal""",talk appraisal,speech recognition,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03747,tortured_phrase,"""common language process""",common language process,natural language processing,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03748,tortured_phrase,"""k-Most Proximate Neighbor""",k-Most Proximate Neighbor,K-nearest neighbor,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03749,tortured_phrase,"""regular dialect handling""",regular dialect handling,natural language processing (NLP),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03750,tortured_phrase,"""many sclerosis""",many sclerosis,multiple sclerosis,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03751,tortured_phrase,"""hidden Markov version""",hidden Markov version,hidden Markov model (HMM),medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03752,tortured_phrase,"""robotized division""",robotized division,automated segmentation,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03753,tortured_phrase,"""imperativeness capable""",imperativeness capable,energy efficient,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03754,tortured_phrase,"""long brief-time period reminiscence""",long brief-time period reminiscence,long short-term memory,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03755,tortured_phrase,"""crust probable""",crust probable,membrane potential,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03756,tortured_phrase,"""system dissatisfaction"" AND ""system failure""",system dissatisfaction,system failure,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03757,tortured_phrase,"""electricity ingesting""",electricity ingesting,electricity consumption,medium,0.87,14,🤷_tortured.csv
tortured_phrase,TP-03758,tortured_phrase,"""clamor sifting""",clamor sifting,noise filtering,medium,0.87,14,🤷_tortured.csv
